marker	target	nA	nB	med.grpA	med.grpB	min.grpA	min.grpB	cles	wilcox.p	wilcox_fdr
CCND1_595_ENSG00000110092	TAOK1_ENSG00000160551	4	8	0.145	0.61	-0.51	-1.82	0.71875	0.141414141414141	0.738802660753878
CCND1_595_ENSG00000110092	OBSCN_ENSG00000154358	4	8	0.635	0.99	-0.39	0.37	0.8125	0.0545454545454545	0.695454545454545
CCND1_595_ENSG00000110092	DCLK3_ENSG00000163673	4	8	0.98	0.35	0.8	-0.11	0.1875	0.963636363636364	1
CCND1_595_ENSG00000110092	MLK4_ENSG00000143674	4	8	1.53	1.1	1.04	0.34	0.25	0.923232323232323	1
CCND1_595_ENSG00000110092	BRSK1_ENSG00000160469	4	8	0.6575	0.515	0.19	-0.45	0.40625	0.715151515151515	1
CCND1_595_ENSG00000110092	PEAK1_ENSG00000173517	4	8	-0.34	-0.23	-0.81	-1.01	0.4375	0.658585858585859	0.998365823843532
CCND1_595_ENSG00000110092	KIT_ENSG00000157404	4	8	-0.02	-0.005	-1.72	-0.76	0.5625	0.39928088150241	0.8996408996409
CCND1_595_ENSG00000110092	KSR1_ENSG00000141068	4	8	-2.79	-1.845	-5.19	-3.5	0.75	0.107070707070707	0.728080808080808
CCND1_595_ENSG00000110092	KSR2_ENSG00000171435	4	8	0.065	-0.19	-1.25	-1.08	0.453125	0.633176605588618	0.998365823843532
CCND1_595_ENSG00000110092	XRCC6BP1_ENSG00000262145	4	8	0.405	0.525	-0.98	-0.26	0.6875	0.183838383838384	0.763143058491896
CCND1_595_ENSG00000110092	ALPK1_ENSG00000073331	4	8	-0.78	-0.625	-1.09	-2.04	0.40625	0.715151515151515	1
CCND1_595_ENSG00000110092	LATS1_ENSG00000131023	4	8	0.35	0.12	-1.04	-0.72	0.40625	0.715151515151515	1
CCND1_595_ENSG00000110092	LATS2_ENSG00000150457	4	8	0.715	0.885	-0.35	-0.27	0.53125	0.466666666666667	0.917064220183487
CCND1_595_ENSG00000110092	LCK_ENSG00000182866	4	8	-0.43	-0.555	-1.01	-1.63	0.4375	0.658585858585859	0.998365823843532
CCND1_595_ENSG00000110092	LIMK1_ENSG00000106683	4	8	0.29	-0.005	-0.2	-1.48	0.28125	0.899030099153014	1
CCND1_595_ENSG00000110092	LIMK2_ENSG00000182541	4	8	0.57	0.425	-0.65	-0.54	0.5	0.533333333333333	0.95015912763432
CCND1_595_ENSG00000110092	LMTK2_ENSG00000164715	4	8	0.56	0.605	0.38	-0.23	0.59375	0.335291447235305	0.852341597796142
CCND1_595_ENSG00000110092	LMTK3_ENSG00000142235	4	8	-1.635	-0.36	-2.46	-3.26	0.65625	0.23030303030303	0.785524030110016
CCND1_595_ENSG00000110092	MYLK4_ENSG00000145949	4	8	0.53	0.155	0.41	-0.91	0.375	0.76969696969697	1
CCND1_595_ENSG00000110092	GUCY2EP_ENSG00000204529	4	8	0.35	0.58	0.27	-1.34	0.59375	0.341414141414141	0.852341597796142
CCND1_595_ENSG00000110092	PKDCC_ENSG00000162878	4	8	-0.34	-0.04	-0.7	-0.86	0.59375	0.341414141414141	0.852341597796142
CCND1_595_ENSG00000110092	LRRK1_ENSG00000154237	4	8	0.63	0.68	0.02	-0.3	0.5	0.533333333333333	0.95015912763432
CCND1_595_ENSG00000110092	LRRK2_ENSG00000188906	4	8	0.655	0.58	-0.31	0	0.40625	0.715151515151515	1
CCND1_595_ENSG00000110092	LTK_ENSG00000062524	4	8	-0.22	0.625	-0.99	-0.03	0.84375	0.0363636363636364	0.649837540036897
CCND1_595_ENSG00000110092	STRADA_ENSG00000266173	4	8	-1.18	-0.415	-1.9	-1.62	0.71875	0.141414141414141	0.738802660753878
CCND1_595_ENSG00000110092	LYN_ENSG00000254087	4	8	-1.055	0.125	-1.83	-2.44	0.703125	0.15366617420925	0.763143058491896
CCND1_595_ENSG00000110092	MAGI3_ENSG00000081026	4	8	-0.67	0.105	-1.61	-1.83	0.65625	0.23030303030303	0.785524030110016
CCND1_595_ENSG00000110092	MAK_ENSG00000111837	4	8	-0.215	0.13	-0.68	-1.02	0.59375	0.341414141414141	0.852341597796142
CCND1_595_ENSG00000110092	MAP2K1_ENSG00000169032	4	8	-0.035	-0.115	-1.04	-1.12	0.40625	0.724241145989106	1
CCND1_595_ENSG00000110092	MAP2K2_ENSG00000126934	4	8	0.335	0.77	-0.99	-0.13	0.78125	0.0767676767676768	0.724389267120545
CCND1_595_ENSG00000110092	MAP2K3_ENSG00000034152	4	8	-1.03	-0.91	-2.15	-1.48	0.5625	0.39928088150241	0.8996408996409
CCND1_595_ENSG00000110092	MAP2K4_ENSG00000065559	4	8	0.46	0.555	0.05	0	0.625	0.284848484848485	0.811363636363637
CCND1_595_ENSG00000110092	MAP2K5_ENSG00000137764	4	8	0.55	0.655	0.38	0.41	0.6875	0.183838383838384	0.763143058491896
CCND1_595_ENSG00000110092	MAP2K6_ENSG00000108984	4	8	0.63	0.86	0.26	0.26	0.546875	0.432450308568006	0.917064220183487
CCND1_595_ENSG00000110092	MAP2K7_ENSG00000076984	4	8	-0.46	-0.74	-1.05	-4.65	0.34375	0.82530314425508	1
CCND1_595_ENSG00000110092	MAP3K1_ENSG00000095015	4	8	-0.315	0.025	-2.11	-0.64	0.671875	0.197469036968352	0.785524030110016
CCND1_595_ENSG00000110092	MAP3K10_ENSG00000130758	4	8	0.52	0.925	-0.08	-0.87	0.625	0.284848484848485	0.811363636363637
CCND1_595_ENSG00000110092	MAP3K11_ENSG00000173327	4	8	0.285	0.035	-0.74	-1.56	0.34375	0.816161616161616	1
CCND1_595_ENSG00000110092	MAP3K12_ENSG00000139625	4	8	0.465	0.69	-0.42	-0.98	0.6875	0.183838383838384	0.763143058491896
CCND1_595_ENSG00000110092	MAP3K13_ENSG00000073803	4	8	-0.54	0.42	-1.75	-1.54	0.625	0.284848484848485	0.811363636363637
CCND1_595_ENSG00000110092	MAP3K14_ENSG00000006062	4	8	0.925	0.72	0.52	-2.57	0.328125	0.84633382579075	1
CCND1_595_ENSG00000110092	MAP3K15_ENSG00000180815	4	8	0.41	0.08	-1.76	-0.51	0.34375	0.816161616161616	1
CCND1_595_ENSG00000110092	MAP3K2_ENSG00000169967	4	8	1.095	1.245	0.79	0.95	0.671875	0.197469036968352	0.785524030110016
CCND1_595_ENSG00000110092	MAP3K3_ENSG00000198909	4	8	-2.155	-0.59	-4.02	-2.44	0.65625	0.23030303030303	0.785524030110016
CCND1_595_ENSG00000110092	MAP3K4_ENSG00000085511	4	8	1.155	1.005	0.75	0.73	0.40625	0.724241145989106	1
CCND1_595_ENSG00000110092	MAP3K5_ENSG00000197442	4	8	0.49	0.655	0.22	-0.19	0.5625	0.404040404040404	0.8996408996409
CCND1_595_ENSG00000110092	MAP3K6_ENSG00000142733	4	8	-0.58	-1.095	-2.26	-3.04	0.3125	0.858585858585859	1
CCND1_595_ENSG00000110092	MAP3K7_ENSG00000135341	4	8	0.37	-0.705	-1.31	-2.2	0.21875	0.945454545454545	1
CCND1_595_ENSG00000110092	TAB1_ENSG00000100324	4	8	0.445	0.205	0.21	-0.42	0.3125	0.858585858585859	1
CCND1_595_ENSG00000110092	MAP3K8_ENSG00000107968	4	8	-0.615	-0.375	-0.89	-1.68	0.640625	0.248075906610487	0.811363636363637
CCND1_595_ENSG00000110092	MAP3K9_ENSG00000006432	4	8	-1.1	-0.86	-1.68	-2.56	0.53125	0.466666666666667	0.917064220183487
CCND1_595_ENSG00000110092	MAP4K1_ENSG00000104814	4	8	-0.3	-0.955	-0.94	-1.72	0.296875	0.883168267521655	1
CCND1_595_ENSG00000110092	MAP4K2_ENSG00000168067	4	8	-0.695	0.295	-1.06	-0.28	0.84375	0.0363636363636364	0.649837540036897
CCND1_595_ENSG00000110092	MAP4K3_ENSG00000011566	4	8	-1.965	-0.865	-4.06	-1.92	0.78125	0.0767676767676768	0.724389267120545
CCND1_595_ENSG00000110092	MAP4K4_ENSG00000071054	4	8	1.025	0.8	0.7	-0.08	0.25	0.923232323232323	1
CCND1_595_ENSG00000110092	MAP4K5_ENSG00000012983	4	8	0.12	-0.135	-1.21	-2.57	0.5625	0.404040404040404	0.8996408996409
CCND1_595_ENSG00000110092	MAPK1_ENSG00000100030	4	8	-1.885	-0.88	-3.22	-2.34	0.90625	0.0141414141414141	0.513405238828966
CCND1_595_ENSG00000110092	MAPK10_ENSG00000109339	4	8	0.33	0.22	-0.35	-0.43	0.453125	0.633176605588618	0.998365823843532
CCND1_595_ENSG00000110092	MAPK11_ENSG00000185386	4	8	0.185	-0.08	0.01	-1.39	0.3125	0.858585858585859	1
CCND1_595_ENSG00000110092	MAPK12_ENSG00000188130	4	8	0.505	0.65	-0.44	-0.65	0.640625	0.248075906610487	0.811363636363637
CCND1_595_ENSG00000110092	MAPK13_ENSG00000156711	4	8	1.17	0.84	0.27	0.4	0.375	0.76969696969697	1
CCND1_595_ENSG00000110092	MAPK14_ENSG00000112062	4	8	-0.2	0.6	-1	-0.18	0.875	0.0242424242424242	0.580347689839472
CCND1_595_ENSG00000110092	MAPK3_ENSG00000102882	4	8	-0.065	-1.29	-0.43	-3.21	0.109375	0.986510116028208	1
CCND1_595_ENSG00000110092	MAPK4_ENSG00000141639	4	8	-0.505	-0.77	-2.81	-3.46	0.46875	0.595959595959596	0.988279840108938
CCND1_595_ENSG00000110092	MAPK6_ENSG00000069956	4	8	-0.245	0.11	-1.13	-0.08	0.8125	0.0530122496395316	0.695454545454545
CCND1_595_ENSG00000110092	MAPK7_ENSG00000166484	4	8	0.955	0.905	0.29	0.35	0.5	0.533333333333333	0.95015912763432
CCND1_595_ENSG00000110092	MAPK8_ENSG00000107643	4	8	0.965	0.6	0.22	-0.38	0.28125	0.899030099153014	1
CCND1_595_ENSG00000110092	MAPK9_ENSG00000050748	4	8	0.63	1.205	0.41	1.04	0.84375	0.0363636363636364	0.649837540036897
CCND1_595_ENSG00000110092	MAPKAPK2_ENSG00000162889	4	8	-0.115	0.345	-0.62	-1.87	0.6875	0.183838383838384	0.763143058491896
CCND1_595_ENSG00000110092	MAPKAPK3_ENSG00000114738	4	8	-1.97	1.56	-3.34	-2.29	0.796875	0.0628533942309357	0.724389267120545
CCND1_595_ENSG00000110092	MAPKAPK5_ENSG00000089022	4	8	0.535	-0.4	-0.56	-2.3	0.21875	0.945454545454545	1
CCND1_595_ENSG00000110092	MARK1_ENSG00000116141	4	8	0.435	0.425	-0.56	-1.46	0.4375	0.658585858585859	0.998365823843532
CCND1_595_ENSG00000110092	MARK2_ENSG00000072518	4	8	-0.01	-0.15	-0.49	-2.09	0.40625	0.715151515151515	1
CCND1_595_ENSG00000110092	MARK3_ENSG00000075413	4	8	-1.97	-1.695	-2.35	-2.66	0.65625	0.23030303030303	0.785524030110016
CCND1_595_ENSG00000110092	MARK4_ENSG00000007047	4	8	-0.285	-1.465	-1.71	-2.34	0.28125	0.892929292929293	1
CCND1_595_ENSG00000110092	MAST2_ENSG00000086015	4	8	-0.92	-0.145	-1.24	-1.62	0.8125	0.0545454545454545	0.695454545454545
CCND1_595_ENSG00000110092	MAST3_ENSG00000099308	4	8	0.655	0.275	0.51	-0.31	0.125	0.983279186119172	1
CCND1_595_ENSG00000110092	MAST4_ENSG00000069020	4	8	0.51	0.635	0.44	0.1	0.515625	0.5	0.95015912763432
CCND1_595_ENSG00000110092	MASTL_ENSG00000120539	4	8	-0.395	-0.42	-0.8	-2.66	0.46875	0.595959595959596	0.988279840108938
CCND1_595_ENSG00000110092	MATK_ENSG00000007264	4	8	-0.35	-0.285	-1.1	-1.1	0.484375	0.567549691431994	0.988279840108938
CCND1_595_ENSG00000110092	MELK_ENSG00000165304	4	8	0.14	0.56	-0.32	-1.6	0.75	0.100969900846986	0.728080808080808
CCND1_595_ENSG00000110092	MERTK_ENSG00000153208	4	8	-1.155	-0.155	-4.18	-2.51	0.65625	0.23030303030303	0.785524030110016
CCND1_595_ENSG00000110092	MET_ENSG00000105976	4	8	0.105	0.61	-0.94	-1.1	0.84375	0.0370122221683013	0.649837540036897
CCND1_595_ENSG00000110092	TBCK_ENSG00000145348	4	8	-0.71	0.11	-1.86	-0.43	0.59375	0.335291447235305	0.852341597796142
CCND1_595_ENSG00000110092	NIM1K_ENSG00000177453	4	8	0.445	0.085	0.38	-1.6	0.28125	0.892929292929293	1
CCND1_595_ENSG00000110092	DCLK2_ENSG00000170390	4	8	-0.09	-0.26	-0.74	-1.21	0.4375	0.658585858585859	0.998365823843532
CCND1_595_ENSG00000110092	STK40_ENSG00000196182	4	8	-0.3	-0.3775	-1.02	-1.225	0.46875	0.595959595959596	0.988279840108938
CCND1_595_ENSG00000110092	CAMKV_ENSG00000164076	4	8	-0.41	-0.435	-1.72	-1.48	0.53125	0.466666666666667	0.917064220183487
CCND1_595_ENSG00000110092	ALPK3_ENSG00000136383	4	8	-0.12	0.255	-0.44	-1.29	0.703125	0.15366617420925	0.763143058491896
CCND1_595_ENSG00000110092	MINK1_ENSG00000141503	4	8	-1.48	-1.29	-2.91	-1.76	0.71875	0.141414141414141	0.738802660753878
CCND1_595_ENSG00000110092	MKNK1_ENSG00000079277	4	8	0.645	0.61	0.21	-0.68	0.4375	0.658585858585859	0.998365823843532
CCND1_595_ENSG00000110092	MKNK2_ENSG00000099875	4	8	0.635	0.36	0.19	-0.75	0.3125	0.858585858585859	1
CCND1_595_ENSG00000110092	MYLK3_ENSG00000140795	4	8	0.16	-0.175	0.06	-1.57	0.28125	0.892929292929293	1
CCND1_595_ENSG00000110092	MOS_ENSG00000172680	4	8	0.37	0	-0.81	-0.57	0.34375	0.816161616161616	1
CCND1_595_ENSG00000110092	MPP1_ENSG00000130830	4	8	0.715	0.345	0.42	-0.92	0.25	0.923232323232323	1
CCND1_595_ENSG00000110092	MPP2_ENSG00000108852	4	8	-0.395	-0.98	-1.4	-1.25	0.46875	0.60071911849759	0.988279840108938
CCND1_595_ENSG00000110092	MPP3_ENSG00000161647	4	8	-0.015	-0.93	-1.83	-3.02	0.3125	0.858585858585859	1
CCND1_595_ENSG00000110092	MST1R_ENSG00000164078	4	8	-0.22	-0.625	-2.12	-2.31	0.3125	0.858585858585859	1
CCND1_595_ENSG00000110092	AGK_ENSG00000006530	4	8	-0.695	-0.06	-1.29	-0.6	0.75	0.107070707070707	0.728080808080808
CCND1_595_ENSG00000110092	MUSK_ENSG00000030304	4	8	-1.415	-0.835	-2.13	-2.38	0.65625	0.23030303030303	0.785524030110016
CCND1_595_ENSG00000110092	MVK_ENSG00000110921	4	8	0.185	0.39	-0.76	-1.81	0.53125	0.466666666666667	0.917064220183487
CCND1_595_ENSG00000110092	MYLK_ENSG00000065534	4	8	-0.185	-0.835	-1.64	-3.81	0.25	0.923232323232323	1
CCND1_595_ENSG00000110092	MYLK2_ENSG00000101306	4	8	-2.71	-2.325	-5.52	-4.28	0.53125	0.466666666666667	0.917064220183487
CCND1_595_ENSG00000110092	MYO3A_ENSG00000095777	4	8	-1.015	0.11	-1.91	-1.49	0.84375	0.0363636363636364	0.649837540036897
CCND1_595_ENSG00000110092	MYO3B_ENSG00000071909	4	8	0.73	0.51	0.51	-0.05	0.1875	0.962987777831699	1
CCND1_595_ENSG00000110092	N4BP2_ENSG00000078177	4	8	0.535	0.825	-0.16	0.38	0.796875	0.0628533942309357	0.724389267120545
CCND1_595_ENSG00000110092	NAGK_ENSG00000124357	4	8	-1.825	-0.01	-2.59	-2.34	0.6875	0.183838383838384	0.763143058491896
CCND1_595_ENSG00000110092	NEK1_ENSG00000137601	4	8	0.455	-0.03	-1.95	-2.63	0.3125	0.858585858585859	1
CCND1_595_ENSG00000110092	NEK11_ENSG00000114670	4	8	-2.495	-1.155	-4.35	-2.96	0.71875	0.141414141414141	0.738802660753878
CCND1_595_ENSG00000110092	NEK2_ENSG00000117650	4	8	-0.465	-0.415	-1.22	-1.53	0.5	0.533333333333333	0.95015912763432
CCND1_595_ENSG00000110092	NEK3_ENSG00000136098	4	8	-1.315	-1.505	-3.5	-2.06	0.5625	0.404040404040404	0.8996408996409
CCND1_595_ENSG00000110092	NEK4_ENSG00000114904	4	8	0.305	-0.59	-0.25	-1.34	0.21875	0.945454545454545	1
CCND1_595_ENSG00000110092	NEK5_ENSG00000197168	4	8	0.78	0.22	0.6	-1.72	0.0625	0.995959595959596	1
CCND1_595_ENSG00000110092	NEK6_ENSG00000119408	4	8	0.385	0.965	-0.78	0.09	0.75	0.107070707070707	0.728080808080808
CCND1_595_ENSG00000110092	NEK7_ENSG00000151414	4	8	0.1	-1.055	-1.07	-2.04	0.3125	0.858585858585859	1
CCND1_595_ENSG00000110092	NEK8_ENSG00000160602	4	8	-2.545	-1.95	-4.44	-3.75	0.71875	0.134383776492117	0.738802660753878
CCND1_595_ENSG00000110092	NEK9_ENSG00000119638	4	8	-0.58	0.055	-1.27	-0.16	0.734375	0.116421023396957	0.738802660753878
CCND1_595_ENSG00000110092	NLK_ENSG00000087095	4	8	-0.765	-0.425	-1.46	-2	0.6875	0.183838383838384	0.763143058491896
CCND1_595_ENSG00000110092	NME1_ENSG00000239672	4	8	-0.415	0.82	-1.28	-0.87	0.90625	0.0141414141414141	0.513405238828966
CCND1_595_ENSG00000110092	NME1.NME2_ENSG00000243678	4	8	0.625	0.56	0.01	-0.59	0.53125	0.466666666666667	0.917064220183487
CCND1_595_ENSG00000110092	NME3_ENSG00000103024	4	8	0.23	0.205	-0.5	-0.68	0.53125	0.466666666666667	0.917064220183487
CCND1_595_ENSG00000110092	NME4_ENSG00000103202	4	8	0.03	0.385	-0.53	0.3	0.84375	0.0363636363636364	0.649837540036897
CCND1_595_ENSG00000110092	NME5_ENSG00000112981	4	8	1.48	1.11	0.75	0.09	0.28125	0.892929292929293	1
CCND1_595_ENSG00000110092	NME6_ENSG00000172113	4	8	-0.91	-0.395	-1.87	-1.51	0.671875	0.197469036968352	0.785524030110016
CCND1_595_ENSG00000110092	NME7_ENSG00000143156	4	8	0.735	0.625	0.55	-0.78	0.34375	0.816161616161616	1
CCND1_595_ENSG00000110092	NPR2_ENSG00000159899	4	8	0.845	0.25	0.1	-0.34	0.25	0.923232323232323	1
CCND1_595_ENSG00000110092	NRBP1_ENSG00000115216	4	8	-0.32	0.195	-0.94	-1.18	0.75	0.107070707070707	0.728080808080808
CCND1_595_ENSG00000110092	NRBP2_ENSG00000260533	4	8	-0.585	-1.385	-5.65	-2.41	0.4375	0.658585858585859	0.998365823843532
CCND1_595_ENSG00000110092	NRK_ENSG00000123572	4	8	0.07	-0.74	-2.17	-2.16	0.34375	0.816161616161616	1
CCND1_595_ENSG00000110092	NTRK1_ENSG00000198400	4	8	-0.13	-0.45	-0.75	-2.16	0.390625	0.751924093389513	1
CCND1_595_ENSG00000110092	NTRK2_ENSG00000148053	4	8	1.07	0.97	0.55	0.34	0.4375	0.658585858585859	0.998365823843532
CCND1_595_ENSG00000110092	NTRK3_ENSG00000140538	4	8	0.675	1.08	0.26	0.56	0.75	0.107070707070707	0.728080808080808
CCND1_595_ENSG00000110092	NUCKS1_ENSG00000069275	4	8	0.72	0.75	0.4	0.38	0.53125	0.466666666666667	0.917064220183487
CCND1_595_ENSG00000110092	NUP62_ENSG00000213024	4	8	-2.045	-2.395	-3.25	-3	0.53125	0.46610301688794	0.917064220183487
CCND1_595_ENSG00000110092	TPD52L3_ENSG00000170777	4	8	0.15	0.225	-0.22	-1.64	0.5	0.533956464385105	0.95015912763432
CCND1_595_ENSG00000110092	OXSR1_ENSG00000172939	4	8	0.355	-0.21	0.22	-1.09	0.0625	0.995959595959596	1
CCND1_595_ENSG00000110092	PIK3R5_ENSG00000141506	4	8	-1.73	-0.705	-3.34	-1.94	0.734375	0.116831732478345	0.738802660753878
CCND1_595_ENSG00000110092	SCYL3_ENSG00000000457	4	8	-0.53	0.77	-1.38	-0.65	0.75	0.107070707070707	0.728080808080808
CCND1_595_ENSG00000110092	PACSIN1_ENSG00000124507	4	8	0.625	0.08	-0.03	-3.08	0.3125	0.858585858585859	1
CCND1_595_ENSG00000110092	PAK1_ENSG00000149269	4	8	-1.775	-1.68	-2.12	-3.06	0.515625	0.5	0.95015912763432
CCND1_595_ENSG00000110092	PAK2_ENSG00000180370	4	8	0.235	-0.06	-0.4	-2.12	0.28125	0.892929292929293	1
CCND1_595_ENSG00000110092	PAK3_ENSG00000077264	4	8	-0.745	-0.055	-3.01	-1.12	0.71875	0.141414141414141	0.738802660753878
CCND1_595_ENSG00000110092	PAK4_ENSG00000130669	4	8	-0.46	0.28	-2.13	-1.48	0.59375	0.341414141414141	0.852341597796142
CCND1_595_ENSG00000110092	PAK6_ENSG00000137843	4	8	0.51	0.44	-0.77	-0.75	0.4375	0.658585858585859	0.998365823843532
CCND1_595_ENSG00000110092	PAK7_ENSG00000101349	4	8	0.2	0.605	-0.69	-0.31	0.6875	0.183838383838384	0.763143058491896
CCND1_595_ENSG00000110092	PANK1_ENSG00000152782	4	8	0.92	0.83	-0.03	0.05	0.53125	0.466666666666667	0.917064220183487
CCND1_595_ENSG00000110092	PANK2_ENSG00000125779	4	8	-0.005	-0.545	-2.3	-1.96	0.4375	0.658585858585859	0.998365823843532
CCND1_595_ENSG00000110092	PANK3_ENSG00000120137	4	8	0.125	0.52	-0.16	-0.14	0.75	0.107070707070707	0.728080808080808
CCND1_595_ENSG00000110092	PANK4_ENSG00000157881	4	8	-2.405	-1.18	-2.46	-2.76	0.828125	0.0444346432363228	0.695454545454545
CCND1_595_ENSG00000110092	PAPSS1_ENSG00000138801	4	8	-0.29	-0.025	-1.02	-1.47	0.53125	0.466666666666667	0.917064220183487
CCND1_595_ENSG00000110092	PAPSS2_ENSG00000198682	4	8	-0.16	-0.51	-0.69	-1.66	0.3125	0.858585858585859	1
CCND1_595_ENSG00000110092	PASK_ENSG00000115687	4	8	0.055	-0.345	-2.09	-1.76	0.5	0.533333333333333	0.95015912763432
CCND1_595_ENSG00000110092	PCK1_ENSG00000124253	4	8	-1.45	-0.78	-2.1	-2.76	0.8125	0.0545454545454545	0.695454545454545
CCND1_595_ENSG00000110092	PCK2_ENSG00000100889	4	8	0.225	0.495	-0.4	-0.34	0.703125	0.15366617420925	0.763143058491896
CCND1_595_ENSG00000110092	CDK16_ENSG00000102225	4	8	-1.22	0.26	-2.25	-1.99	0.8125	0.0545454545454545	0.695454545454545
CCND1_595_ENSG00000110092	CDK17_ENSG00000059758	4	8	-1.115	0.41	-5	-0.27	0.8125	0.0545454545454545	0.695454545454545
CCND1_595_ENSG00000110092	CDK18_ENSG00000117266	4	8	-1.61	-1.21	-6.17	-2.29	0.5625	0.39928088150241	0.8996408996409
CCND1_595_ENSG00000110092	PDGFRA_ENSG00000134853	4	8	-0.475	-0.72	-1.75	-3.03	0.4375	0.658585858585859	0.998365823843532
CCND1_595_ENSG00000110092	PDGFRB_ENSG00000113721	4	8	-1.13	-0.985	-1.72	-4.28	0.53125	0.466666666666667	0.917064220183487
CCND1_595_ENSG00000110092	PDGFRL_ENSG00000104213	4	8	0.16	0.605	-0.08	-0.3	0.71875	0.141414141414141	0.738802660753878
CCND1_595_ENSG00000110092	PDIK1L_ENSG00000175087	4	8	0.21	0.675	-0.25	-0.13	0.90625	0.0141414141414141	0.513405238828966
CCND1_595_ENSG00000110092	PDK1_ENSG00000152256	4	8	0.36	0.56	-0.97	0.03	0.5625	0.404040404040404	0.8996408996409
CCND1_595_ENSG00000110092	PDK2_ENSG00000005882	4	8	-0.735	-0.285	-1.35	-1.44	0.5625	0.404040404040404	0.8996408996409
CCND1_595_ENSG00000110092	PDK3_ENSG00000067992	4	8	-0.175	0.205	-0.9	-1.2	0.625	0.284848484848485	0.811363636363637
CCND1_595_ENSG00000110092	PDK4_ENSG00000004799	4	8	-0.135	-0.93	-0.24	-1.16	0.25	0.923232323232323	1
CCND1_595_ENSG00000110092	PDPK1_ENSG00000140992	4	8	0.37	-0.185	-0.23	-0.9	0.25	0.923232323232323	1
CCND1_595_ENSG00000110092	PDXK_ENSG00000160209	4	8	0.805	0.94	0.06	0.12	0.625	0.284848484848485	0.811363636363637
CCND1_595_ENSG00000110092	PFKFB1_ENSG00000158571	4	8	-2.5	-1.105	-2.77	-2.82	0.75	0.107070707070707	0.728080808080808
CCND1_595_ENSG00000110092	PFKFB2_ENSG00000123836	4	8	0.21	0.27	-0.34	-0.37	0.5	0.533333333333333	0.95015912763432
CCND1_595_ENSG00000110092	PFKFB3_ENSG00000170525	4	8	-0.8	-1.06	-0.84	-3.02	0.265625	0.91326118194834	1
CCND1_595_ENSG00000110092	PFKFB4_ENSG00000114268	4	8	-1.55	-1.345	-2.59	-2.78	0.53125	0.466666666666667	0.917064220183487
CCND1_595_ENSG00000110092	PFKL_ENSG00000141959	4	8	-0.61	0.87	-2.12	-0.47	0.71875	0.141414141414141	0.738802660753878
CCND1_595_ENSG00000110092	PFKM_ENSG00000152556	4	8	0.28	0.825	0.06	0.39	0.75	0.107070707070707	0.728080808080808
CCND1_595_ENSG00000110092	PFKP_ENSG00000067057	4	8	-0.845	-0.72	-1.25	-2.77	0.515625	0.5	0.95015912763432
CCND1_595_ENSG00000110092	CDK14_ENSG00000058091	4	8	-0.795	-1.28	-5.45	-3.4	0.40625	0.715151515151515	1
CCND1_595_ENSG00000110092	PGK1_ENSG00000102144	4	8	-0.64	0.335	-1.44	-0.8	0.875	0.0242424242424242	0.580347689839472
CCND1_595_ENSG00000110092	PGK2_ENSG00000170950	4	8	0.45	0.74	0.06	-0.13	0.6875	0.183838383838384	0.763143058491896
CCND1_595_ENSG00000110092	PHKA1_ENSG00000067177	4	8	0.95	0.995	0.35	0.72	0.59375	0.335291447235305	0.852341597796142
CCND1_595_ENSG00000110092	PHKA2_ENSG00000044446	4	8	0.175	-0.315	-0.44	-1.05	0.34375	0.816161616161616	1
CCND1_595_ENSG00000110092	PHKB_ENSG00000102893	4	8	0.56	0.265	-0.23	-0.91	0.3125	0.858585858585859	1
CCND1_595_ENSG00000110092	PHKG1P1_ENSG00000226075	4	8	-0.02	-0.24	-1.62	-1.73	0.40625	0.724241145989106	1
CCND1_595_ENSG00000110092	PHKG2_ENSG00000156873	4	8	-0.085	0.585	-1.34	-0.51	0.84375	0.0363636363636364	0.649837540036897
CCND1_595_ENSG00000110092	PI4K2B_ENSG00000038210	4	8	-1.32	-1.235	-6.57	-3.02	0.5625	0.404040404040404	0.8996408996409
CCND1_595_ENSG00000110092	PI4K2A_ENSG00000155252	4	8	0.485	0.925	0.06	0.75	1	0.00202020202020202	0.288484848484849
CCND1_595_ENSG00000110092	PIK3C2A_ENSG00000011405	4	8	-2.82	-3.065	-3.57	-6.15	0.4375	0.658585858585859	0.998365823843532
CCND1_595_ENSG00000110092	PIK3C2B_ENSG00000133056	4	8	0.1	0.03	0	-1.68	0.5	0.53389698311206	0.95015912763432
CCND1_595_ENSG00000110092	PIK3C2G_ENSG00000139144	4	8	-0.685	-0.965	-4.27	-1.79	0.4375	0.658585858585859	0.998365823843532
CCND1_595_ENSG00000110092	PIK3C3_ENSG00000078142	4	8	-0.135	0.35	-0.56	-1.03	0.6875	0.183838383838384	0.763143058491896
CCND1_595_ENSG00000110092	PIK3CA_ENSG00000121879	4	8	1.01	0.475	0.76	-0.14	0	0.997502048520849	1
CCND1_595_ENSG00000110092	PIK3CB_ENSG00000051382	4	8	-0.165	-0.775	-0.74	-1.99	0.3125	0.858585858585859	1
CCND1_595_ENSG00000110092	PIK3CD_ENSG00000171608	4	8	0.74	0.52	0.43	0.25	0.4375	0.658585858585859	0.998365823843532
CCND1_595_ENSG00000110092	PIK3CG_ENSG00000105851	4	8	-0.46	-0.715	-1.46	-1.47	0.40625	0.715151515151515	1
